Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
62970,CN1CCN(c2nc(NCCO)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL489664,575.4
62971,Cc1cccc(Oc2nc3ccccc3nc2N2CCN(C)CC2)c1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL261223,575.4
62972,CC(C)COc1nc2ccccc2nc1N1CCN(C)CC1,hrh4,Q9H3N8,Ki,=,5.2,CHEMBL406123,5754.4
62973,CN[C@@H]1CCN(c2cc(NCc3ccccc3)nc(N)n2)C1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL1770981,58.0
62974,CN(C)[C@@H]1CCN(c2cc(NCC(C)(C)C)ncn2)C1,hrh4,Q9H3N8,Ki,=,7.2,CHEMBL1916499,58.9
62975,Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)cc(C)[n+]1CCCc1c[nH]cn1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL4636487,588.8
62976,CN1CCN(c2nc(NCC3CCCCC3)c3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL489061,588.8
62977,c1nc(CCn2cc(CC3CCCC3)nn2)c[nH]1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1688977,588.8
62978,c1nc(CCc2cn(CC3CCCCC3)nn2)c[nH]1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1739924,588.8
62979,CN1CCN(c2ccc3cc(Cl)ccc3n2)CC1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL260565,588.8
62980,COc1ccc2[nH]c3c(N4CCN(C)CC4)ncnc3c2c1,hrh4,Q9H3N8,Ki,=,5.2,CHEMBL3740837,5888.4
62981,CN(C)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,hrh4,Q9H3N8,Ki,=,5.2,CHEMBL588176,5888.4
62982,CN1CC[C@H](Nc2cc(NCCC(C)(C)C)ncn2)C1,hrh4,Q9H3N8,Ki,=,6.2,CHEMBL1916497,593.0
62983,Nc1nc(N[C@H]2CCNC2)c2cc(-c3ccc(F)cc3)[nH]c2n1,hrh4,Q9H3N8,Ki,=,5.2,CHEMBL2314762,5950.0
62984,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL129198,6.0
62985,CN1CCN(c2nc3cc(Cl)c(Cl)cc3[nH]c2=O)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL260549,6.0
62986,CN1CCN(C2=Nc3ccc(Cl)cc3Oc3ccccc32)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL213912,6.0
62987,Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@H]2CCCC[C@H]2O1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1935450,6.0
62988,CN1CCN(c2nc(N)nc3cc(-c4ccoc4)ccc23)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1935571,6.0
62989,CN[C@@H]1CCN(c2cc(N)nc(NC3CCCC3)n2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1770959,6.0
62990,CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)n2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1770990,6.0
62991,CN1CCN(c2cc(N3CCCC3)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL505061,6.0
62992,CN[C@@H]1CCN(c2ccnc(NC(C)C)n2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL3354815,6.0
62993,CN[C@H]1CCN(c2ccnc(NC3CC4CCC3C4)c2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL3393535,6.0
62994,CN[C@@H]1CCN(c2cnnc(NC3CCCC3)c2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL3393553,6.0
62995,CN[C@@H]1CCN(c2cc(NCC3CC3)nc(N)n2)C1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL1915540,6.2
62996,Nc1nccc(NCCNc2cc(-c3cccc(Cl)c3)nc(N)n2)n1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL2375757,6.3
62997,N=C(N)SCCc1cnc[nH]1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL19439,6.3
62998,CN1CCN(c2cc(-c3ccccc3)nc(N)n2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL492884,6.3
62999,CN1CCN(C(=O)c2cc3c(F)c(Cl)ccc3[nH]2)CC1,hrh4,Q9H3N8,Ki,=,8.2,CHEMBL2047447,6.3
