Index,cano2_smiles,Receptor,Uniprot ID,Activity Type,Activity Relation,p-value (-log),ChEMBL ID,Activity Value
39430,CN1CCN(C(CNCCc2ccccc2)c2ccc(C(F)(F)F)cc2)CC1,ccr3,P51677,Ki,=,5.3,CHEMBL365369,4730.0
39431,COc1ccc(CCNCC(c2ccc(C(F)(F)F)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.3,CHEMBL365806,477.0
39432,O=C(NCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1,ccr3,P51677,Ki,=,6.3,CHEMBL195291,479.0
39433,CO[C@@H]1CN(C2CCN(C(=O)c3ccc4nccnc4c3)CC2)CC[C@@H]1Cc1ccc(Cl)c(Cl)c1,ccr3,P51677,Ki,=,7.3,CHEMBL441848,48.0
39434,CCOC(=O)c1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,6.3,CHEMBL3355941,480.0
39435,FC(F)(F)c1ccc(C(CNCCc2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.3,CHEMBL194135,484.0
39436,COc1ccccc1CCNCC(c1ccc(C(C)(C)C)cc1)N1CCN(c2ccccc2)CC1,ccr3,P51677,Ki,=,6.3,CHEMBL195657,488.0
39437,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1cccc(C(=O)O)n1,ccr3,P51677,Ki,=,8.3,CHEMBL3355960,5.0
39438,CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1-c1cc(C(=O)O)ccn1,ccr3,P51677,Ki,=,8.3,CHEMBL3355962,5.0
39439,N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,8.3,CHEMBL2158769,5.0
39440,Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,8.3,CHEMBL2158772,5.0
39441,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1,ccr3,P51677,Ki,=,8.3,CHEMBL2158779,5.0
39442,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,ccr3,P51677,Ki,=,8.3,CHEMBL2171021,5.0
39443,O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,8.3,CHEMBL2171039,5.0
39444,CCc1[nH]c2cc(F)ccc2c1C1CCN(CCCSc2ccc(F)cc2)CC1,ccr3,P51677,Ki,=,8.2,CHEMBL3355932,5.7
39445,O=C(c1ccc2ncccc2c1)N1CCC(N2CC[C@H](Cc3ccc(Cl)c(Cl)c3)[C@H](CO)C2)CC1,ccr3,P51677,Ki,=,7.3,CHEMBL178447,50.0
39446,COc1ccc(C(CNCCc2cc(C)cc(C)c2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,7.3,CHEMBL194283,50.0
39447,O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,ccr3,P51677,Ki,=,7.3,CHEMBL2158778,50.1
39448,CS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,ccr3,P51677,Ki,=,7.3,CHEMBL2171019,50.1
39449,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,ccr3,P51677,Ki,=,7.3,CHEMBL2171037,50.1
39450,O=C(O)CCNc1ccccc1C(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,6.3,CHEMBL2171028,501.2
39451,COc1ccc(C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,ccr3,P51677,Ki,=,5.3,CHEMBL2171017,5011.9
39452,Cc1ccccc1CC(=O)N1CCC(N2CCC(Cc3cc(F)cc(Cl)c3)CC2)CC1,ccr3,P51677,Ki,=,6.3,CHEMBL181794,504.0
39453,Cc1cc(C)cc(CCNCC(c2ccc(-c3ccccc3)cc2)N2CCN(C3CCCCC3)CC2)c1,ccr3,P51677,Ki,=,6.3,CHEMBL195081,517.0
39454,CN1CCN(C(CNC(=O)Nc2cc(Cl)cc(Cl)c2)c2ccc(C(F)(F)F)cc2)CC1,ccr3,P51677,Ki,=,5.3,CHEMBL191824,5180.0
39455,COc1ccccc1C(CNC(=O)Nc1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,ccr3,P51677,Ki,=,5.3,CHEMBL192066,5380.0
39456,Cc1ccc(NC(=O)NCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,5.3,CHEMBL194086,5390.0
39457,CCOC(=O)c1ccc(-n2c(CC)c(C3CCN(CCCSc4ccc(F)cc4)CC3)c3ccc(F)cc32)nc1,ccr3,P51677,Ki,=,7.3,CHEMBL3355959,54.0
39458,Cc1ccc(CCNCC(c2ccc(C(F)(F)F)cc2)N2CCN(C3CCCCC3)CC2)cc1,ccr3,P51677,Ki,=,6.3,CHEMBL193828,545.0
39459,O=C(NCC(c1ccccc1)N1CCN(c2ccccc2)CC1)Nc1ccc(F)cc1,ccr3,P51677,Ki,=,5.3,CHEMBL193592,5550.0
